idx,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
8560,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The meerkats beside the baskets past the barrels hold every,The meerkats beside the baskets past the barrels hold every goat,The meerkats beside the baskets past the barrels hold every goats,13
8561,noun,2,pl,target_noun_num_pl_att2_sg,rabbits,rabbits,The markhors below the cart beneath the bench hold many,The markhors below the cart beneath the bench hold many rabbits,The markhors below the cart beneath the bench hold many rabbit,13
8562,noun,2,sg,target_noun_num_sg_att2_pl,frog,frog,The bilbys beside the pillars past the statues hold every,The bilbys beside the pillars past the statues hold every frog,The bilbys beside the pillars past the statues hold every frogs,13
8563,noun,2,pl,target_noun_num_pl_att2_sg,ducks,ducks,The voles around the threshold between the alcove hold two,The voles around the threshold between the alcove hold two ducks,The voles around the threshold between the alcove hold two duck,13
8564,noun,2,sg,target_noun_num_sg_att2_pl,spider,spider,The octopuss between the walls atop the tables hold every,The octopuss between the walls atop the tables hold every spider,The octopuss between the walls atop the tables hold every spiders,13
8565,noun,2,sg,target_noun_num_sg_att2_pl,frog,frog,The hyenas by the fences above the rocks hold a single,The hyenas by the fences above the rocks hold a single frog,The hyenas by the fences above the rocks hold a single frogs,13
8566,noun,2,sg,target_noun_num_sg_att2_pl,frog,frog,The chicks beneath the bushes around the stumps hold a single,The chicks beneath the bushes around the stumps hold a single frog,The chicks beneath the bushes around the stumps hold a single frogs,13
8567,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The wrens past the milestones under the culverts hold one,The wrens past the milestones under the culverts hold one bear,The wrens past the milestones under the culverts hold one bears,13
8568,noun,2,sg,target_noun_num_sg_att2_pl,snake,snake,The buntings above the alcoves below the trees hold one,The buntings above the alcoves below the trees hold one snake,The buntings above the alcoves below the trees hold one snakes,13
8569,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The ewes past the milestones under the culverts hold every,The ewes past the milestones under the culverts hold every bear,The ewes past the milestones under the culverts hold every bears,13
8570,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The locusts around the hive between the nest hold two,The locusts around the hive between the nest hold two bears,The locusts around the hive between the nest hold two bear,13
8571,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The cubs beside the signposts past the milestones hold every,The cubs beside the signposts past the milestones hold every goat,The cubs beside the signposts past the milestones hold every goats,13
8572,noun,2,pl,target_noun_num_pl_att2_sg,spiders,spiders,The iguanas behind the porch beside the pole hold two,The iguanas behind the porch beside the pole hold two spiders,The iguanas behind the porch beside the pole hold two spider,13
8573,noun,2,pl,target_noun_num_pl_att2_sg,lions,lions,The kestrels under the hedge by the well hold many,The kestrels under the hedge by the well hold many lions,The kestrels under the hedge by the well hold many lion,13
8574,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The mambas around the box between the wall hold two,The mambas around the box between the wall hold two bears,The mambas around the box between the wall hold two bear,13
8575,noun,2,pl,target_noun_num_pl_att2_sg,lions,lions,The pangolins below the tower beneath the cabin hold many,The pangolins below the tower beneath the cabin hold many lions,The pangolins below the tower beneath the cabin hold many lion,13
8576,noun,2,pl,target_noun_num_pl_att2_sg,lions,lions,The drakes between the turnstile atop the railing hold many,The drakes between the turnstile atop the railing hold many lions,The drakes between the turnstile atop the railing hold many lion,13
8577,noun,2,pl,target_noun_num_pl_att2_sg,frogs,frogs,The hedgehogs atop the tree outside the car hold two,The hedgehogs atop the tree outside the car hold two frogs,The hedgehogs atop the tree outside the car hold two frog,13
8578,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The kestrels beside the rocks past the lamps hold every,The kestrels beside the rocks past the lamps hold every goat,The kestrels beside the rocks past the lamps hold every goats,13
8579,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The martens past the milestone under the culvert hold many,The martens past the milestone under the culvert hold many bears,The martens past the milestone under the culvert hold many bear,13
8580,noun,2,pl,target_noun_num_pl_att2_sg,ducks,ducks,The robins outside the toolshed opposite the greenhouse hold many,The robins outside the toolshed opposite the greenhouse hold many ducks,The robins outside the toolshed opposite the greenhouse hold many duck,13
8581,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The donkeys by the veranda above the balcony hold several,The donkeys by the veranda above the balcony hold several goats,The donkeys by the veranda above the balcony hold several goat,13
8582,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The quails past the barrels under the wagons hold one,The quails past the barrels under the wagons hold one bear,The quails past the barrels under the wagons hold one bears,13
8583,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The buffalos beside the baskets past the barrels hold every,The buffalos beside the baskets past the barrels hold every goat,The buffalos beside the baskets past the barrels hold every goats,13
8584,noun,2,sg,target_noun_num_sg_att2_pl,duck,duck,The ants around the troughs between the cribs hold one,The ants around the troughs between the cribs hold one duck,The ants around the troughs between the cribs hold one ducks,13
8585,noun,2,pl,target_noun_num_pl_att2_sg,ducks,ducks,The millipedes outside the lantern opposite the bucket hold many,The millipedes outside the lantern opposite the bucket hold many ducks,The millipedes outside the lantern opposite the bucket hold many duck,13
8586,noun,2,pl,target_noun_num_pl_att2_sg,snakes,snakes,The puffins above the crib below the kennel hold many,The puffins above the crib below the kennel hold many snakes,The puffins above the crib below the kennel hold many snake,13
8587,noun,2,pl,target_noun_num_pl_att2_sg,spiders,spiders,The meerkats opposite the sofa alongside the stool hold many,The meerkats opposite the sofa alongside the stool hold many spiders,The meerkats opposite the sofa alongside the stool hold many spider,13
8588,noun,2,pl,target_noun_num_pl_att2_sg,lions,lions,The bilbys behind the trough beside the crib hold many,The bilbys behind the trough beside the crib hold many lions,The bilbys behind the trough beside the crib hold many lion,13
8589,noun,2,sg,target_noun_num_sg_att2_pl,snake,snake,The numbats past the statues under the hedges hold one,The numbats past the statues under the hedges hold one snake,The numbats past the statues under the hedges hold one snakes,13
8590,noun,2,pl,target_noun_num_pl_att2_sg,frogs,frogs,The grasshoppers beside the vase past the plant hold two,The grasshoppers beside the vase past the plant hold two frogs,The grasshoppers beside the vase past the plant hold two frog,13
8591,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The possums beneath the chairs around the sheds hold one,The possums beneath the chairs around the sheds hold one goat,The possums beneath the chairs around the sheds hold one goats,13
8592,noun,2,pl,target_noun_num_pl_att2_sg,turtles,turtles,The kestrels beside the balcony past the staircase hold several,The kestrels beside the balcony past the staircase hold several turtles,The kestrels beside the balcony past the staircase hold several turtle,13
8593,noun,2,sg,target_noun_num_sg_att2_pl,snake,snake,The chamoiss around the posts between the windows hold one,The chamoiss around the posts between the windows hold one snake,The chamoiss around the posts between the windows hold one snakes,13
8594,noun,2,pl,target_noun_num_pl_att2_sg,ducks,ducks,The jackdaws near the wagon behind the ladder hold two,The jackdaws near the wagon behind the ladder hold two ducks,The jackdaws near the wagon behind the ladder hold two duck,13
8595,noun,2,pl,target_noun_num_pl_att2_sg,spiders,spiders,The sandpipers under the chair by the shed hold several,The sandpipers under the chair by the shed hold several spiders,The sandpipers under the chair by the shed hold several spider,13
8596,noun,2,sg,target_noun_num_sg_att2_pl,lion,lion,The mules behind the crates beside the baskets hold a single,The mules behind the crates beside the baskets hold a single lion,The mules behind the crates beside the baskets hold a single lions,13
8597,noun,2,pl,target_noun_num_pl_att2_sg,frogs,frogs,The spiders by the urn above the birdbath hold two,The spiders by the urn above the birdbath hold two frogs,The spiders by the urn above the birdbath hold two frog,13
8598,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The tapirs near the bushes behind the stumps hold every,The tapirs near the bushes behind the stumps hold every bear,The tapirs near the bushes behind the stumps hold every bears,13
8599,noun,2,pl,target_noun_num_pl_att2_sg,snakes,snakes,The ibexs outside the clock opposite the vase hold several,The ibexs outside the clock opposite the vase hold several snakes,The ibexs outside the clock opposite the vase hold several snake,13
8600,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The sows alongside the nest near the burrow hold two,The sows alongside the nest near the burrow hold two goats,The sows alongside the nest near the burrow hold two goat,13
8601,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The wallabys near the bush behind the stump hold many,The wallabys near the bush behind the stump hold many bears,The wallabys near the bush behind the stump hold many bear,13
8602,noun,2,sg,target_noun_num_sg_att2_pl,duck,duck,The squids outside the houses opposite the ponds hold a single,The squids outside the houses opposite the ponds hold a single duck,The squids outside the houses opposite the ponds hold a single ducks,13
